source_file,source_fragment,probable_reading,status,notes
nadagangal/kal_sumantha_1.md,"Image 2 damaged Scene 1 continuation and Scene 2 opening","பிறந்ததிந்த ஆணவம்; பேசியவர்கள்; கலிங்கத்திலே; அக்கயவர்கள்; கொக்கரிக்கிறது; பேசிற்றா; விஷயத்தைக்; புராணிகன்; பேசிக்; ஸ்ரீராமச்சந்திரர்; சீதாபிராட்டியார்; சீதையை; போனானென்று; கூறினான்; தணிக்க",corrected_in_source,"Every listed reading was checked directly against Image 2. The printed colloquial போறாத காலம் was retained without normalization."
nadagangal/kal_sumantha_1.md,"Image 3 damaged names, prose, and a stage direction","தலைவனான சுக்ரீவனுடைய; சிநேகிதம்; சுக்ரீவனுக்கும்; ஸ்ரீராமச்சந்திரர்; அவதார புருஷருக்குத்தான்; கிடக்கட்டும்; தர்மவானாக; வயிற்றிலுதித்த; விரோதித்துக்; பதினாலு; நான் விரைவாகக்; restored the complete வில்லவன் stage direction; அம்பெய்தி",corrected_in_source,"Every listed reading was checked directly against Image 3. The unusual printed வல்லவோ and the spelling புராணீகன் were retained without normalization."
nadagangal/kal_sumantha_1.md,"Image 4 damaged dialogue labels, words, and stage directions","திரும்பி; closed புராணிகரை நோக்கி direction; பின்புறமிருந்துதானே; அம்பெய்திக்; restored புரா: அப்படித்தான் கதை; நயவஞ்சகம்; சதி; முதலியவை; வாலியை; வில்லவனை நோக்கி; சுக்ரீவனுக்கல்லவோ; பட்டாபிஷேகம்; அயோத்தியிலே; ஓடிவந்து",corrected_in_source,"Every listed reading was checked directly against Image 4. Period vocabulary and the printed speaker-label variations were retained."
nadagangal/congresswala_1.md,"Images 4-5 originally returned no OCR text","Complete 1938 Legislature and newspaper-world sections recovered directly from both scans",corrected_in_source,"The bilingual document now includes the full satire through the final publication note; the scan-recovery wording is preserved in the translator's notes."
nadagangal/aatrangaraiyinilae_1.md,"17-66-1945","[day/month unresolved]-1945",uncertain,"Month 66 is impossible and no reliable contextual replacement is available."
nadagangal/sellapillai_1.md,"Images 2 and 4-5 originally returned no OCR text","Kuppan's introduction and the complete confrontation leading to the motor-shed scene recovered from scans",corrected_in_source,"All six source images and their complete English translation are now present in the bilingual document."
nadagangal/avar_pesathathu_1.md,"Images 1-2 and 6-8 originally returned no OCR text","Opening disclaimer and complete Kamaraj-Ramasami exchange recovered from scans",corrected_in_source,"All eight source images and the complete English translation are present through the Dravida Nadu publication citation."
nadagangal/kailayam_1.md,"Images 1-3 and 5 originally returned no OCR text","Frame dialogue and transition between both Purana critiques recovered from scans",corrected_in_source,"All seven source images and the complete English translation are present through the 1959 ending."
nadagangal/enthan_thiru_1.md,"Images 1 and 5-7 originally returned no OCR text","Printed title எத்தன் திருவிளையாடல் and the complete conclusion recovered from scans",corrected_in_source,"All seven source images and all four translated scenes are now present through the Dravida Nadu publication citation."
nadagangal/enthan_thiru_1.md,"Image 2 comparison பாண்டியாக்","Pontiac",uncertain,"The probable vehicle or brand reference is transliterated conservatively because the precise intended comparison remains unclear."
nadagangal/morarji_thesai.md,"Part 2: சாச்சா நேருவைத்தான் நானா நேரு ஆக்கி விட்டீர்களே","You have turned Chacha Nehru into Nana Nehru",uncertain,"The contrast is clear in context but the precise wordplay and spelling of நானா should be checked against a clearer scan; source retained verbatim."
nadagangal/morarji_thesai.md,"Part 1 Image 7 and Part 2 Image 3 only","14 of 16 images have no OCR text",incomplete_source,"The surviving political stage scene begins and ends without its surrounding pages."
sorpozhivugal/270367.md,"OCR language: tam; six English scan pages rendered as mixed Tamil/Latin characters","Recovered with Tesseract English model",wrong_ocr_language,"Recovered transcription is supplied separately; the original mixed-script OCR remains verbatim in the source block."
sorpozhivugal/270367.md,"Lord Earl Home","Lord Home",probable,"The English OCR duplicated the title; conservative historical normalisation is confined to the recovered transcription."
sorpozhivugal/271167.md,"Image 1: மின்சாரத் துறையின் மூலம். பெறப்படுகிற / வருவாயைப் பெருக்கவேண்டும்","மின்சாரத் துறையின் மூலம் பெறப்படுகிற வருவாயைப் பெருக்க வேண்டும்",probable,"Spacing and punctuation damage are resolved only in translation; source retained verbatim."
